strategy,concurrency,repeat,request_id,group,queue_ms,processing_ms,end_to_end_ms,completed_at
priority_aging,1,1,batch-008,batch,4761.939999999868,108.83209999974497,4870.908400000189,2225.626467
priority_aging,1,1,standard-018,standard,3146.5023000000656,106.7550000002484,3253.4451999999874,2224.0092079
priority_aging,1,2,critical-000,critical,14.717100000325445,108.96109999976034,123.83539999973436,2225.7506546
priority_aging,1,2,batch-008,batch,3267.294700000093,108.86009999967428,3376.227899999776,2229.0030625
priority_aging,1,2,batch-011,batch,3376.2335999999777,106.54109999995853,3482.905800000026,2229.1097478
priority_aging,1,2,standard-006,standard,988.3014000001822,105.79720000032466,1094.3720000000212,2226.7212197
priority_aging,1,2,standard-014,standard,1094.3732000000637,109.45899999978792,1203.8839000001644,2226.8307367
priority_aging,1,2,critical-004,critical,123.80280000024868,106.70340000024225,230.56020000012722,2225.857418
priority_aging,1,2,batch-012,batch,3482.8973000003316,107.22110000006069,3590.2593999999226,2229.2171239
priority_aging,1,2,standard-000,standard,1203.8778999999522,108.76390000021274,1312.7313999998478,2226.939601
priority_aging,1,2,standard-020,standard,1312.7736000001278,108.83350000040082,1421.7850999998518,2227.0486596
priority_aging,1,2,critical-008,critical,230.5449000000408,109.33979999981602,339.97279999994134,2225.9668524
priority_aging,1,2,batch-000,batch,3590.248900000006,107.94690000011542,3698.260399999981,2229.3251445
priority_aging,1,2,batch-001,batch,3698.2615000001715,107.78660000005402,3806.0959000004004,2229.4329845
priority_aging,1,2,standard-019,standard,1421.7854999997144,108.2325999996101,1530.127700000321,2227.1570209
priority_aging,1,2,batch-004,batch,3806.092699999681,107.21760000024005,3913.359700000001,2229.5402571
priority_aging,1,2,batch-009,batch,3913.389400000142,108.21239999995669,4021.713499999805,2229.6486151
priority_aging,1,2,critical-005,critical,339.95290000029854,107.35269999986485,447.354599999926,2226.0742602
priority_aging,1,2,critical-002,critical,447.363299999779,108.59650000020338,556.1427000002368,2226.1830537
priority_aging,1,2,batch-002,batch,4021.7201999998906,107.20910000009098,4129.168599999957,2229.7560839
priority_aging,1,2,critical-001,critical,556.1470000002373,106.83909999988828,663.2442999998602,2226.290164
priority_aging,1,2,batch-006,batch,4129.168599999957,107.21009999997477,4236.443100000088,2229.8633673
priority_aging,1,2,batch-014,batch,4236.448399999972,107.43420000017068,4343.943899999886,2229.9708723
priority_aging,1,2,standard-012,standard,1530.0932999998622,108.31359999974666,1638.4717999999339,2227.2654048
priority_aging,1,2,batch-003,batch,4343.944199999896,108.92409999996744,4452.929600000061,2230.0798667
priority_aging,1,2,standard-011,standard,1638.4696000000076,109.03289999987464,1747.5546000000577,2227.3744963
priority_aging,1,2,batch-013,batch,4452.934599999935,108.55579999997644,4561.623099999906,2230.1885695
priority_aging,1,2,critical-006,critical,663.2230999998683,108.43199999999342,771.730099999786,2226.3986808
priority_aging,1,2,standard-017,standard,1747.544100000141,109.07350000024962,1856.6740999999638,2227.4836337
priority_aging,1,2,standard-016,standard,1856.6891000000396,107.24170000003141,1963.9956999999413,2227.59096
priority_aging,1,2,standard-009,standard,1963.9954000003854,108.89619999989009,2072.9357999998683,2227.6999059
priority_aging,1,2,standard-008,standard,2072.938199999953,108.02990000001955,2181.2168000001293,2227.8081911
priority_aging,1,2,critical-007,critical,771.7165999997633,106.81079999994836,878.7061000002723,2226.5056847
priority_aging,1,2,standard-004,standard,2181.2159999999494,108.37080000010246,2289.872099999684,2227.9168551
priority_aging,1,2,standard-001,standard,2289.9154000001545,109.05739999998332,2399.2274000002,2228.0262145
priority_aging,1,2,standard-007,standard,2399.2299999999886,108.42890000003536,2507.713099999819,2228.1347047
priority_aging,1,2,standard-010,standard,2507.7163000000837,108.73149999997622,2616.5397999998277,2228.2435354
priority_aging,1,2,batch-010,batch,4561.583200000314,109.11369999985254,4670.82739999978,2230.297827
priority_aging,1,2,standard-003,standard,2616.5396000001238,108.74709999961851,2725.352300000395,2228.3523558
priority_aging,1,2,standard-018,standard,2725.354100000004,107.42609999988417,2832.827699999598,2228.4598352
priority_aging,1,2,standard-002,standard,2832.8305,109.15560000012192,2942.0365000000857,2228.5690481
priority_aging,1,2,batch-005,batch,4670.821100000012,109.4175000002906,4780.301700000109,2230.4073171
priority_aging,1,2,standard-015,standard,2942.0405000000756,107.55500000004758,3049.818899999991,2228.6768398
priority_aging,1,2,standard-013,standard,3049.826100000246,107.50459999962914,3157.473199999913,2228.7844992
priority_aging,1,2,batch-007,batch,4780.2928000000975,107.46100000005754,4887.797300000329,2230.5148275
priority_aging,1,2,critical-003,critical,878.6684000001515,109.23479999974006,988.1009000000631,2226.6151354
priority_aging,1,2,standard-005,standard,3157.470699999976,109.54339999989315,3267.081699999835,2228.8941204
priority_aging,1,3,standard-005,standard,967.1723000001293,105.66629999993893,1073.0051000000458,2231.588538
priority_aging,1,3,critical-001,critical,1.406099999712751,106.61520000030578,108.25089999980264,2230.6238412
priority_aging,1,3,standard-006,standard,1072.9270000001634,106.8052999999054,1179.9865999996655,2231.6956127
priority_aging,1,3,batch-003,batch,3188.7173000000075,106.1294999999518,3294.9226999999155,2233.8105805
priority_aging,1,3,batch-007,batch,3294.8992999999973,106.99909999993906,3401.994999999715,2233.9176829
priority_aging,1,3,standard-000,standard,1179.9005999996552,105.25300000017523,1285.20860000026,2231.8009265
priority_aging,1,3,batch-006,batch,3401.9398999998884,106.72199999999066,3508.710400000382,2234.024459
priority_aging,1,3,batch-009,batch,3508.7125000000015,105.68840000041746,3614.5864999998594,2234.1303634
priority_aging,1,3,standard-008,standard,1285.1278000002821,105.31670000000304,1390.5134999999973,2231.90632
priority_aging,1,3,batch-001,batch,3614.536699999917,106.14190000023882,3720.9978000000774,2234.2368336
priority_aging,1,3,standard-011,standard,1390.4656999998224,105.31650000029913,1496.1311000001842,2232.0119945
priority_aging,1,3,standard-007,standard,1496.0722000000715,107.11499999979424,1603.2678999999916,2232.119199
priority_aging,1,3,standard-004,standard,1603.2445000000735,105.69420000001628,1709.0117000002465,2232.2249738
priority_aging,1,3,critical-004,critical,107.85780000014711,106.9203999995807,214.85589999974763,2230.7308451
priority_aging,1,3,critical-000,critical,214.84319999990475,107.45559999986654,322.5003000002289,2230.8385161
priority_aging,1,3,batch-010,batch,3720.7970999997997,105.06949999989956,3825.9336000000985,2234.3419769
priority_aging,1,3,critical-006,critical,322.4502000002758,108.02560000001904,430.5282999998781,2230.9466001
priority_aging,1,3,standard-009,standard,1708.882999999787,105.17329999993308,1814.1344999999092,2232.3302335
priority_aging,1,3,standard-012,standard,1814.115899999706,106.56040000003486,1920.735600000171,2232.4368605
priority_aging,1,3,batch-005,batch,3825.8316999999806,107.34240000010686,3933.3518000003096,2234.4495025
priority_aging,1,3,standard-003,standard,1920.6911999999647,105.19399999975576,2025.9718000002067,2232.5421495
priority_aging,1,3,standard-020,standard,2025.9547000000566,105.51859999986846,2131.550700000389,2232.6477539
priority_aging,1,3,batch-011,batch,3933.2798000000366,108.78289999982371,4042.1705999997357,2234.5583997
priority_aging,1,3,standard-019,standard,2131.507000000056,105.62960000015664,2237.2404999996434,2232.753496
priority_aging,1,3,standard-016,standard,2237.222600000223,105.07280000001629,2342.3769000000902,2232.8586598
priority_aging,1,3,batch-004,batch,4042.096899999706,107.59049999978743,4149.743399999807,2234.6660524
priority_aging,1,3,standard-013,standard,2342.3326000001907,106.28469999983281,2448.7872999998217,2232.9651227
priority_aging,1,3,standard-015,standard,2448.770599999989,104.8254000002089,2553.675199999816,2233.0700361
priority_aging,1,3,critical-007,critical,430.2194000001691,108.30050000004121,538.5768000001008,2231.0549633
priority_aging,1,3,batch-008,batch,4149.653599999965,107.29040000023815,4257.090900000094,2234.7735027
priority_aging,1,3,batch-012,batch,4257.071700000324,108.36769999968965,4365.496699999767,2234.8819338
priority_aging,1,3,critical-008,critical,538.5161999997763,107.46499999959269,646.0858000000371,2231.1625492
priority_aging,1,3,batch-002,batch,4365.403299999798,108.7929999998778,4474.242300000242,2234.9907788
priority_aging,1,3,standard-017,standard,2553.4828999998354,106.46839999981239,2660.1038000003427,2233.1766695
priority_aging,1,3,standard-001,standard,2660.0837999999385,105.78350000014325,2765.922799999771,2233.2825147
priority_aging,1,3,critical-005,critical,645.9270000000288,106.73480000014024,752.7156000001014,2231.2693433
priority_aging,1,3,critical-003,critical,752.6972000000569,106.03119999996125,858.8121999996474,2231.375467
priority_aging,1,3,critical-002,critical,858.7944999999308,107.14030000008279,966.018499999791,2231.4826988
priority_aging,1,3,batch-013,batch,4474.079099999926,109.21009999992748,4583.370599999853,2235.1000762
priority_aging,1,3,batch-014,batch,4583.34509999986,108.69929999989836,4692.086699999891,2235.2088227
priority_aging,1,3,standard-002,standard,2765.76440000008,104.7020999999404,2870.6545999998525,2233.3874169
priority_aging,1,3,standard-014,standard,2870.6363000001147,105.04739999987578,2975.7543000000624,2233.4925425
priority_aging,1,3,standard-010,standard,2975.735099999838,105.75120000021343,3081.579999999576,2233.5983942
priority_aging,1,3,standard-018,standard,3081.568999999945,105.8789000003344,3187.5225999997383,2233.7043666
priority_aging,1,3,batch-000,batch,4691.957999999886,107.84060000014506,4799.843599999804,2235.3167128
priority_aging,2,1,standard-003,standard,450.4633000001377,107.28860000017448,557.8318999996554,2235.8748109
priority_aging,2,1,standard-020,standard,557.7871000000414,108.75299999997878,666.6089999998803,2235.9835991
priority_aging,2,1,batch-000,batch,1643.4478999999556,107.64109999990978,1751.474799999869,2237.0684708
priority_aging,2,1,standard-014,standard,557.8104000001076,108.77529999970648,666.6362000000845,2235.9836375
priority_aging,2,1,critical-004,critical,14.85930000035296,107.35710000017207,122.32130000029429,2235.4393276
priority_aging,2,1,standard-008,standard,666.5943000002699,109.3460000001869,776.0079999998197,2236.0930193
priority_aging,2,1,batch-002,batch,1643.5966999997618,107.64070000004722,1751.5446000002157,2237.0685603
priority_aging,2,1,critical-000,critical,14.86830000021655,107.45029999998224,122.41160000030504,2235.439432
priority_aging,2,1,standard-013,standard,666.6132000000289,109.3710000000101,776.0358999998971,2236.0930611
priority_aging,2,1,standard-018,standard,775.9961000001567,108.35850000012215,884.4240000003083,2236.2014539
priority_aging,2,1,standard-006,standard,776.028000000224,108.3757000001242,884.4557000002169,2236.2014896
priority_aging,2,1,critical-008,critical,122.2992000002705,108.91859999992448,231.45919999979014,2235.5484972
priority_aging,2,1,batch-004,batch,1751.4387999999599,108.17270000006829,1859.8010000000613,2237.1768436
priority_aging,2,1,batch-012,batch,1751.5176000001702,108.21490000034828,1859.8825000003671,2237.1769296
priority_aging,2,1,critical-005,critical,122.38280000019586,109.060799999952,231.66589999982534,2235.5487177
priority_aging,2,1,batch-009,batch,1859.7876999997425,107.44840000006661,1967.4158000002535,2237.2844835
priority_aging,2,1,standard-009,standard,884.3875000002299,108.43089999980293,992.8815999996914,2236.3099537
priority_aging,2,1,standard-011,standard,884.4143000001168,108.45900000003894,992.9213000000345,2236.3099973
priority_aging,2,1,standard-019,standard,992.8807999999663,107.7159000001302,1100.6780000002436,2236.417758
priority_aging,2,1,standard-016,standard,992.9134999997586,107.74260000016511,1100.717899999836,2236.4178024
priority_aging,2,1,critical-006,critical,231.42450000023018,108.90870000002906,340.72229999992487,2235.6578107
priority_aging,2,1,critical-001,critical,231.63290000002235,109.18059999994512,341.07270000004064,2235.6581652
priority_aging,2,1,batch-006,batch,1859.837200000129,107.43860000002314,1967.4211999999898,2237.2845178
priority_aging,2,1,critical-007,critical,340.7173000000512,109.08120000021881,450.26229999984935,2235.767363
priority_aging,2,1,batch-001,batch,1967.3853999997846,108.39140000007319,2075.8350999999493,2237.3929399
priority_aging,2,1,standard-002,standard,1100.65510000004,108.73570000012478,1209.4565000002149,2236.5265656
priority_aging,2,1,standard-012,standard,1100.689699999748,108.7588999998843,1209.491699999944,2236.5266051
priority_aging,2,1,batch-003,batch,1967.4009000000297,108.47689999991417,2075.9236999997484,2237.3930413
priority_aging,2,1,standard-004,standard,1209.4504000001507,107.948899999883,1317.4611999997978,2236.634583
priority_aging,2,1,standard-007,standard,1209.4802999999956,107.97120000006544,1317.4957000001086,2236.6346213
priority_aging,2,1,standard-010,standard,1317.4593999997342,108.80140000017491,1426.3249000000542,2236.7434546
priority_aging,2,1,standard-017,standard,1317.488400000002,108.8371000000734,1426.3731999999436,2236.743507
priority_aging,2,1,batch-007,batch,2075.8491999999933,108.85749999988548,2184.800600000017,2237.5019388
priority_aging,2,1,batch-008,batch,2075.901299999714,108.89050000014322,2184.846199999811,2237.5019887
priority_aging,2,1,critical-002,critical,341.0232999999607,109.1428999998243,450.292300000001,2235.767441
priority_aging,2,1,standard-005,standard,1426.3106000003063,107.73979999976291,1534.1396999997414,2236.8512926
priority_aging,2,1,batch-013,batch,2184.791800000312,108.18220000010115,2293.1155000001127,2237.6102723
priority_aging,2,1,standard-000,standard,1426.3476999999511,107.77089999965028,1534.187700000075,2236.8513487
priority_aging,2,1,batch-005,batch,2184.8245000001043,108.19720000017696,2293.1515999998737,2237.6103175
priority_aging,2,1,critical-003,critical,450.20579999982147,107.27349999979197,557.6005000002624,2235.8747707
priority_aging,2,1,standard-015,standard,1534.1285000004063,109.03120000011768,1643.2561999999962,2236.9604306
priority_aging,2,1,batch-010,batch,2293.1016000002273,109.6400999999787,2402.824799999962,2237.7200035
priority_aging,2,1,batch-014,batch,2293.136300000242,109.70679999991262,2402.910300000258,2237.7200929
priority_aging,2,1,batch-011,batch,2402.831299999889,109.6308000001045,2512.630900000204,2237.8298174
priority_aging,2,1,standard-001,standard,1534.1582000000926,109.18350000019927,1643.4150000000045,2236.9606071
priority_aging,2,2,batch-012,batch,1638.578900000084,108.09430000017528,1746.7374000002565,2239.5769709
priority_aging,2,2,critical-002,critical,14.975200000208133,109.20729999998002,124.49629999991885,2237.954749
priority_aging,2,2,standard-016,standard,448.9075999999841,107.94070000019929,556.9112999996833,2238.3871744
priority_aging,2,2,standard-005,standard,556.8524000000252,107.33399999980975,664.3500000000131,2238.4946214
priority_aging,2,2,critical-007,critical,14.984100000219769,109.20510000005379,124.51699999974153,2237.9547967
priority_aging,2,2,standard-002,standard,556.888600000093,107.30650000004971,664.3954999999551,2238.4946826
priority_aging,2,2,standard-017,standard,664.3342999996094,106.92810000000463,771.3690999999017,2238.601664
priority_aging,2,2,standard-012,standard,664.3813000000591,107.02050000008967,771.4774000000943,2238.6017803
priority_aging,2,2,standard-010,standard,771.3684000000285,109.26900000004025,880.8798000000024,2238.7111898
priority_aging,2,2,batch-005,batch,1638.528800000131,108.12170000008337,1746.6985000000932,2239.5770162
priority_aging,2,2,batch-003,batch,1746.6534000000138,108.73059999994439,1855.4551000001993,2239.6857804
priority_aging,2,2,batch-010,batch,1746.6841000000386,108.7468999999146,1855.4834000001392,2239.6858163
priority_aging,2,2,critical-005,critical,124.4168000002901,107.69470000013825,232.19120000021576,2238.0625309
priority_aging,2,2,standard-006,standard,771.438599999783,109.28259999991496,880.9077000000798,2238.7112544
priority_aging,2,2,standard-007,standard,880.8447000001252,106.38550000021496,987.3378000002049,2238.8176914
priority_aging,2,2,standard-015,standard,880.8933000000252,106.47199999993973,987.440300000344,2238.8178025
priority_aging,2,2,standard-001,standard,987.3351999999613,108.43429999977161,1096.0072000002583,2238.9263762
priority_aging,2,2,standard-000,standard,987.3524999998153,108.44050000014249,1095.9814000002552,2238.9264348
priority_aging,2,2,batch-006,batch,1855.3209000001516,107.24519999985205,1962.6263000000108,2239.7930913
priority_aging,2,2,batch-004,batch,1855.3430000001754,107.28449999987788,1962.6766999999745,2239.7931507
priority_aging,2,2,batch-011,batch,1962.623800000074,106.42199999983859,2069.140099999913,2239.8996217
priority_aging,2,2,standard-019,standard,1095.8960000002662,108.96690000026865,1205.0137999999606,2239.0355031
priority_aging,2,2,standard-008,standard,1095.9388999999646,108.98150000002715,1205.0449999997,2239.0355422
priority_aging,2,2,critical-003,critical,124.29180000026463,107.7408999999534,232.0887999999286,2238.0625943
priority_aging,2,2,batch-009,batch,1962.6392000000124,106.49560000001657,2069.2047000002276,2239.8997174
priority_aging,2,2,standard-004,standard,1204.9901000000318,109.54919999994672,1314.605500000198,2239.1451256
priority_aging,2,2,batch-001,batch,2069.109099999878,110.19599999963248,2179.5068000001265,2240.0100333
priority_aging,2,2,standard-011,standard,1205.0084000002244,109.6823999996559,1314.741099999992,2239.1452756
priority_aging,2,2,standard-009,standard,1314.627300000211,107.82500000004802,1422.6917000000867,2239.2532326
priority_aging,2,2,critical-008,critical,231.9907000000967,107.20209999999497,339.38609999995606,2238.1699342
priority_aging,2,2,critical-001,critical,232.04080000004979,107.23780000034822,339.4407000000683,2238.1699955
priority_aging,2,2,critical-004,critical,339.3821999998181,109.0795000000071,448.56350000009115,2238.279125
priority_aging,2,2,standard-014,standard,1314.7119000000203,107.81450000013137,1422.709599999962,2239.2532777
priority_aging,2,2,standard-018,standard,1422.6638000000094,107.62279999971724,1530.3616999999576,2239.3609367
priority_aging,2,2,standard-003,standard,1422.6966000001084,107.6442000003226,1530.3919999996651,2239.3609736
priority_aging,2,2,batch-008,batch,2069.1343000003144,110.18150000018068,2179.4849000002614,2240.0100729
priority_aging,2,2,standard-020,standard,1530.347499999607,107.80060000024605,1638.211500000125,2239.4688065
priority_aging,2,2,batch-007,batch,2179.323100000147,110.14939999995477,2289.5777000003363,2240.120291
priority_aging,2,2,batch-002,batch,2179.3033999997533,110.1621000002524,2289.5659999999225,2240.1203351
priority_aging,2,2,batch-000,batch,2289.4907999998395,108.78189999993992,2398.4505000003082,2240.2292587
priority_aging,2,2,batch-013,batch,2289.492899999914,108.73840000022028,2398.464700000204,2240.2293072
priority_aging,2,2,critical-006,critical,339.1213999998399,109.1004999998404,448.2959000001756,2238.2791701
priority_aging,2,2,standard-013,standard,1530.0052000002324,107.8231000001324,1637.8813000001173,2239.4688461
priority_aging,2,2,critical-000,critical,448.08899999998175,107.90039999983492,556.07370000007,2238.3871153
priority_aging,2,2,batch-014,batch,2398.18379999997,108.3358999999291,2506.5957000001617,2240.3376788
priority_aging,2,3,critical-008,critical,15.161899999839079,107.80429999977059,123.15769999986514,2240.4612333
priority_aging,2,3,batch-000,batch,1650.666800000181,108.87370000000374,1759.8170000001119,2242.0979128
priority_aging,2,3,standard-018,standard,447.84260000005816,109.68830000001617,557.6141000001371,2240.8957221
priority_aging,2,3,batch-004,batch,1650.8579000001191,108.90369999970062,1759.8547000002327,2242.097972
priority_aging,2,3,standard-009,standard,557.5455000002876,111.76599999998871,669.4184000002679,2241.0075449
priority_aging,2,3,critical-006,critical,15.155800000229647,107.91620000009061,123.22790000007444,2240.461363
priority_aging,2,3,standard-008,standard,557.5804000000062,111.82860000008077,669.4880999998531,2241.0076311
priority_aging,2,3,batch-009,batch,1759.7711000003073,110.50359999990178,1870.3693000002204,2242.2085213
priority_aging,2,3,critical-007,critical,123.0862000002162,108.35390000011103,231.71010000032766,2240.5698701
priority_aging,2,3,batch-005,batch,1759.8048999998355,110.57100000016362,1870.4494999997223,2242.2086176
priority_aging,2,3,batch-012,batch,1870.358799999849,106.7670000002181,1977.3250000002918,2242.3155018
priority_aging,2,3,batch-014,batch,1870.4368999997314,106.77899999973306,1977.3808999998437,2242.3155658
priority_aging,2,3,standard-016,standard,669.3631999996796,108.6462000002939,778.1720999996651,2241.1163647
priority_aging,2,3,critical-000,critical,123.16779999991923,109.47880000003352,232.84160000002885,2240.5710418
priority_aging,2,3,critical-005,critical,231.67700000021796,104.0063000000373,338.4851000000708,2240.6766931
priority_aging,2,3,standard-017,standard,669.4182000001092,108.77130000017132,778.3085000000938,2241.116524
priority_aging,2,3,critical-003,critical,232.8354000001127,103.98680000025706,338.536600000225,2240.676758
priority_aging,2,3,standard-004,standard,778.1473999998525,108.76880000023448,887.2025999999096,2241.2254303
priority_aging,2,3,batch-013,batch,1977.2742000000108,109.10689999991519,2086.471200000233,2242.4247051
priority_aging,2,3,standard-014,standard,778.2855999998901,108.87749999983498,887.3345999995763,2241.2255748
priority_aging,2,3,batch-011,batch,1977.3208000001432,109.14929999989909,2086.5193999998155,2242.4247656
priority_aging,2,3,standard-002,standard,887.1978999995918,109.62629999994533,997.1027999999933,2241.3353553
priority_aging,2,3,standard-007,standard,887.3204999999871,109.65530000021317,997.1767000001819,2241.3354355
priority_aging,2,3,standard-006,standard,997.1045999996022,107.27940000015224,1104.5121000001927,2241.4427776
priority_aging,2,3,batch-007,batch,2086.442899999838,108.39099999975588,2194.931400000314,2242.5332038
priority_aging,2,3,standard-013,standard,997.1573999996508,107.40650000025198,1104.655399999956,2241.4429343
priority_aging,2,3,standard-010,standard,1104.5156000000134,108.91889999993509,1213.716100000056,2241.5520023
priority_aging,2,3,standard-015,standard,1104.6393999999964,109.0131000000838,1213.8679999998203,2241.5521672
priority_aging,2,3,standard-019,standard,1213.7103000000025,108.84169999962978,1322.7795000002516,2241.6610856
priority_aging,2,3,standard-020,standard,1213.8562000000093,108.74650000005204,1322.8306000000885,2241.6611447
priority_aging,2,3,batch-008,batch,2086.4440999998806,108.41220000020257,2194.926200000282,2242.5332489
priority_aging,2,3,critical-001,critical,338.37210000001505,109.066200000143,447.55239999994956,2240.7858817
priority_aging,2,3,standard-011,standard,1322.7587999999741,108.90359999984867,1431.762499999877,2241.7700987
priority_aging,2,3,critical-002,critical,338.4165000002213,109.10999999987325,447.60649999989255,2240.7859494
priority_aging,2,3,standard-000,standard,1322.7963999997883,108.93729999997959,1431.8061000003581,2241.7701556
priority_aging,2,3,batch-001,batch,2194.8568000002524,108.33000000002357,2303.2665000000634,2242.641623
priority_aging,2,3,batch-010,batch,2194.8865999997906,108.34449999993012,2303.295900000194,2242.6416594
priority_aging,2,3,standard-012,standard,1431.7383000002337,108.19780000019819,1540.0312000001577,2241.8784013
priority_aging,2,3,critical-004,critical,447.5166000001991,109.65399999986403,557.2861000000557,2240.8956629
priority_aging,2,3,standard-005,standard,1431.7731999999523,108.27190000009068,1540.1166999999987,2241.8785005
priority_aging,2,3,batch-002,batch,2303.23559999988,109.5431999997345,2412.8428999997595,2242.7512376
priority_aging,2,3,batch-006,batch,2303.258299999925,109.57739999957994,2412.890999999945,2242.7512929
priority_aging,2,3,batch-003,batch,2412.8451999999925,107.66740000008213,2520.587599999999,2242.8589961
priority_aging,2,3,standard-001,standard,1540.0001000002703,110.12189999973998,1650.3326000001834,2241.9887475
priority_aging,2,3,standard-003,standard,1540.083400000185,110.2974999998878,1650.5498999999872,2241.9889716
priority_aging,4,1,batch-011,batch,776.0158999999476,108.04700000016965,884.1703000002781,2243.7435543
priority_aging,4,1,standard-020,standard,232.39310000008118,109.50439999987793,342.0371000001978,2243.2014408
priority_aging,4,1,critical-002,critical,15.88949999995748,106.7785999998705,123.09289999984685,2242.9825072
priority_aging,4,1,critical-003,critical,15.949199999795383,106.87049999978626,123.21249999968131,2242.9826353
priority_aging,4,1,batch-014,batch,775.9854999999334,108.05410000011761,884.1394000000946,2243.74357
priority_aging,4,1,standard-019,standard,232.38439999977345,109.52140000017607,342.0285000001968,2243.2014669
priority_aging,4,1,standard-006,standard,232.4014000000716,109.53560000007201,342.04289999979665,2243.2014888
priority_aging,4,1,batch-001,batch,883.8666999999987,109.44180000024062,993.623899999875,2243.8530784
priority_aging,4,1,batch-006,batch,884.070900000097,109.57319999988613,993.775800000094,2243.8532381
priority_aging,4,1,standard-011,standard,341.91680000003544,108.45479999989038,450.5364000001464,2243.3100058
priority_aging,4,1,batch-008,batch,884.0791000002355,109.59850000017468,993.7958000000435,2243.8532722
priority_aging,4,1,batch-003,batch,884.0863999998874,109.60669999985839,993.8025000001289,2243.8532868
priority_aging,4,1,standard-002,standard,341.9509000000289,108.47620000004099,450.56120000026567,2243.3100527
priority_aging,4,1,batch-007,batch,993.6486999999943,108.36509999990085,1102.20819999995,2243.961708
priority_aging,4,1,batch-010,batch,993.7346000001526,108.38590000003023,1102.2459999999228,2243.9617534
priority_aging,4,1,standard-007,standard,341.95290000025125,108.48639999994703,450.5565999997998,2243.3100713
priority_aging,4,1,critical-006,critical,15.900799999599258,106.91730000007738,123.18660000028103,2242.9827088
priority_aging,4,1,standard-005,standard,341.9605000003685,108.48999999961961,450.5535000002965,2243.3100825
priority_aging,4,1,batch-013,batch,993.7362000000576,108.3902999998827,1102.2299999999632,2243.9617672
priority_aging,4,1,batch-002,batch,993.7438000001748,108.39480000004187,1102.234899999985,2243.9617785
priority_aging,4,1,critical-005,critical,15.919599999961065,106.96000000007189,123.22450000010576,2242.9827753
priority_aging,4,1,standard-013,standard,450.45500000014727,108.74680000006265,559.3195999999807,2243.4188763
priority_aging,4,1,standard-012,standard,450.489700000162,108.77819999996063,559.3653000000813,2243.4189292
priority_aging,4,1,standard-018,standard,450.50090000040655,108.79010000007838,559.3751000001248,2243.4189458
priority_aging,4,1,standard-000,standard,450.5045999999311,108.80029999998442,559.3817999997555,2243.41896
priority_aging,4,1,standard-015,standard,559.2987999998513,109.1804000002412,668.5963999998421,2243.5281817
priority_aging,4,1,critical-007,critical,122.92830000023969,108.82170000013502,232.1455999999671,2243.0917385
priority_aging,4,1,batch-012,batch,1102.115899999717,108.79680000016378,1211.0195999998723,2244.07062
priority_aging,4,1,standard-001,standard,559.323399999812,109.21879999978046,668.6348999996881,2243.5282417
priority_aging,4,1,batch-005,batch,1102.1411000001535,108.81870000002891,1211.054100000183,2244.0706676
priority_aging,4,1,standard-004,standard,559.3257999998968,109.22970000001442,668.638799999826,2243.5282595
priority_aging,4,1,critical-000,critical,123.01260000003822,108.83570000032705,232.16789999969478,2243.0917956
priority_aging,4,1,batch-009,batch,1102.133600000343,108.81940000035684,1211.0422999999173,2244.0706766
priority_aging,4,1,standard-003,standard,559.3186999999489,109.23800000000483,668.6319000000367,2243.5282736
priority_aging,4,1,standard-017,standard,668.5416000000259,106.98520000005374,775.6648999998106,2243.6353138
priority_aging,4,1,standard-010,standard,668.5867000001053,107.02559999981531,775.7243999999446,2243.6353804
priority_aging,4,1,batch-000,batch,1102.1108999998432,108.82129999981771,1211.0164000000623,2244.0706847
priority_aging,4,1,standard-009,standard,668.5849999998936,107.03659999990123,775.7241999997859,2243.6353993
priority_aging,4,1,standard-016,standard,668.5922000001483,107.04600000008213,775.7335999999668,2243.6354155
priority_aging,4,1,batch-004,batch,1210.9427999998843,108.12720000012632,1319.1578000000845,2244.1788467
priority_aging,4,1,critical-004,critical,123.01639999986946,108.83340000009412,232.12599999988015,2243.091822
priority_aging,4,1,critical-008,critical,123.07520000013028,108.83329999978741,232.14320000033695,2243.0918464
priority_aging,4,1,standard-008,standard,775.6153000000268,107.83799999990151,883.600899999692,2243.7433109
priority_aging,4,1,standard-014,standard,775.6653000001279,108.03130000022065,883.8129000000663,2243.7435295
priority_aging,4,1,critical-001,critical,232.02249999985725,109.46449999983088,341.652200000226,2243.2013765
priority_aging,4,2,critical-004,critical,15.230399999836663,108.54189999963637,123.92169999975522,2244.3032095
priority_aging,4,2,batch-007,batch,777.9640999997355,105.44239999990168,883.7688999997226,2245.063073
priority_aging,4,2,batch-009,batch,778.0083000002378,105.42909999958283,883.7729000001673,2245.0630861
priority_aging,4,2,standard-012,standard,231.7811000002621,109.95279999997365,341.84289999984685,2244.5211639
priority_aging,4,2,critical-008,critical,15.218300000015006,108.66219999979876,124.01610000006258,2244.303344
priority_aging,4,2,critical-007,critical,15.224200000375276,108.70269999986704,124.05399999988731,2244.3033886
priority_aging,4,2,standard-002,standard,231.7775999999867,109.97090000000753,341.84819999973115,2244.5211898
priority_aging,4,2,standard-004,standard,231.7895999999564,110.04229999980453,341.9176999996125,2244.5212672
priority_aging,4,2,critical-002,critical,15.212899999824003,108.725499999764,124.05900000021575,2244.3034158
priority_aging,4,2,batch-014,batch,883.6417000002257,109.36760000004142,993.1397000000288,2245.1725034
