scenario,strategy,batch_size,repeat,request_id,request_class,replica,input_tokens,actual_output_tokens,estimated_output_tokens,max_output_tokens,queue_ms,service_ms,end_to_end_ms
empty_pool,round_robin,144,4,req-0118,faq,replica-2,224,88,,512,37436.666666666664,330.6666666666667,37767.333333333336
empty_pool,round_robin,144,4,req-0008,analysis,replica-2,2410,993,,2048,37767.333333333336,3711.666666666667,41479.0
empty_pool,round_robin,144,4,req-0015,analysis,replica-2,3796,1046,,2048,41479.0,4119.333333333334,45598.33333333333
empty_pool,round_robin,144,4,req-0123,faq,replica-2,188,112,,512,45598.33333333333,404.6666666666667,46002.99999999999
empty_pool,round_robin,144,4,req-0122,faq,replica-2,149,51,,512,46002.99999999999,194.83333333333337,46197.83333333333
empty_pool,round_robin,144,4,req-0093,analysis,replica-2,2264,813,,2048,46197.83333333333,3087.3333333333335,49285.166666666664
empty_pool,round_robin,144,4,req-0062,rag,replica-2,1195,248,,700,49285.166666666664,1025.8333333333335,50310.99999999999
empty_pool,round_robin,144,4,req-0016,faq,replica-2,198,24,,512,50310.99999999999,113.0,50423.99999999999
empty_pool,round_robin,144,4,req-0092,analysis,replica-2,1573,980,,2048,50423.99999999999,3528.833333333333,53952.83333333332
empty_pool,round_robin,144,4,req-0119,rag,replica-3,1013,205,,700,0.0,852.1666666666667,852.1666666666667
empty_pool,round_robin,144,4,req-0070,rag,replica-3,884,206,,700,852.1666666666667,834.0,1686.1666666666667
empty_pool,round_robin,144,4,req-0106,rag,replica-3,1007,186,,700,1686.1666666666667,787.8333333333334,2474.0
empty_pool,round_robin,144,4,req-0128,rag,replica-3,1093,352,,700,2474.0,1355.5,3829.5000000000005
empty_pool,round_robin,144,4,req-0013,analysis,replica-3,2941,786,,2048,3829.5000000000005,3110.166666666667,6939.666666666668
empty_pool,round_robin,144,4,req-0078,faq,replica-3,270,74,,512,6939.666666666668,291.6666666666667,7231.333333333335
empty_pool,round_robin,144,4,req-0034,faq,replica-3,236,116,,512,7231.333333333335,426.0,7657.333333333335
empty_pool,round_robin,144,4,req-0031,faq,replica-3,150,75,,512,7657.333333333335,275.0,7932.333333333335
empty_pool,round_robin,144,4,req-0069,rag,replica-3,1341,10,,700,7932.333333333335,256.83333333333337,8189.166666666669
empty_pool,round_robin,144,4,req-0023,rag,replica-3,1384,234,,700,8189.166666666669,1010.6666666666666,9199.833333333336
empty_pool,round_robin,144,4,req-0094,rag,replica-3,817,311,,700,9199.833333333336,1172.8333333333333,10372.66666666667
empty_pool,round_robin,144,4,req-0080,rag,replica-3,1445,262,,700,10372.66666666667,1114.1666666666667,11486.833333333338
empty_pool,round_robin,144,4,req-0052,faq,replica-3,165,98,,512,11486.833333333338,354.1666666666667,11841.000000000004
empty_pool,round_robin,144,4,req-0089,rag,replica-3,842,237,,700,11841.000000000004,930.3333333333334,12771.333333333336
empty_pool,round_robin,144,4,req-0135,rag,replica-3,1099,222,,700,12771.333333333336,923.1666666666667,13694.500000000004
empty_pool,round_robin,144,4,req-0038,rag,replica-3,1052,107,,700,13694.500000000004,532.0,14226.500000000004
empty_pool,round_robin,144,4,req-0127,rag,replica-3,1519,183,,700,14226.500000000004,863.1666666666666,15089.66666666667
empty_pool,round_robin,144,4,req-0140,rag,replica-3,1012,218,,700,15089.66666666667,895.3333333333333,15985.000000000004
empty_pool,round_robin,144,4,req-0138,faq,replica-3,126,51,,512,15985.000000000004,191.0,16176.000000000002
empty_pool,round_robin,144,4,req-0059,rag,replica-3,913,266,,700,16176.000000000002,1038.8333333333333,17214.833333333336
empty_pool,round_robin,144,4,req-0019,rag,replica-3,1550,433,,700,17214.833333333336,1701.6666666666667,18916.500000000004
empty_pool,round_robin,144,4,req-0053,rag,replica-3,765,310,,700,18916.500000000004,1160.8333333333335,20077.333333333336
empty_pool,round_robin,144,4,req-0124,rag,replica-3,1047,271,,700,20077.333333333336,1077.8333333333335,21155.16666666667
empty_pool,round_robin,144,4,req-0083,faq,replica-3,92,78,,512,21155.16666666667,275.3333333333333,21430.500000000004
empty_pool,round_robin,144,4,req-0107,analysis,replica-3,4020,1179,,2048,21430.500000000004,4600.000000000001,26030.500000000004
empty_pool,round_robin,144,4,req-0007,faq,replica-3,177,55,,512,26030.500000000004,212.83333333333331,26243.333333333336
empty_pool,round_robin,144,4,req-0116,rag,replica-3,798,255,,700,26243.333333333336,983.0,27226.333333333336
empty_pool,round_robin,144,4,req-0035,rag,replica-3,1201,54,,700,27226.333333333336,380.16666666666663,27606.500000000004
empty_pool,round_robin,144,4,req-0114,rag,replica-3,1052,299,,700,27606.500000000004,1172.0000000000002,28778.500000000004
empty_pool,round_robin,144,4,req-0110,faq,replica-3,167,19,,512,28778.500000000004,91.16666666666667,28869.66666666667
empty_pool,round_robin,144,4,req-0039,rag,replica-3,1003,371,,700,28869.66666666667,1403.8333333333333,30273.500000000007
empty_pool,round_robin,144,4,req-0045,analysis,replica-3,1024,1278,,2048,30273.500000000007,4430.666666666666,34704.16666666667
empty_pool,round_robin,144,4,req-0088,rag,replica-3,1178,137,,700,34704.16666666667,653.0,35357.16666666667
empty_pool,round_robin,144,4,req-0005,faq,replica-3,175,124,,512,35357.16666666667,442.5,35799.66666666667
empty_pool,round_robin,144,4,req-0063,faq,replica-3,122,44,,512,35799.66666666667,167.0,35966.66666666668
empty_pool,round_robin,144,4,req-0012,faq,replica-3,208,91,,512,35966.66666666668,338.0,36304.66666666668
empty_pool,round_robin,144,4,req-0043,analysis,replica-3,3205,480,,2048,36304.66666666668,2134.166666666667,38438.83333333334
empty_pool,round_robin,144,4,req-0129,analysis,replica-3,4142,747,,2048,38438.83333333334,3180.3333333333335,41619.16666666667
empty_pool,round_robin,144,4,req-0081,faq,replica-3,102,30,,512,41619.16666666667,117.0,41736.16666666667
empty_pool,round_robin,144,4,req-0050,faq,replica-3,253,41,,512,41736.16666666667,178.83333333333331,41915.0
empty_pool,round_robin,144,4,req-0051,faq,replica-3,132,76,,512,41915.0,275.33333333333337,42190.333333333336
empty_pool,round_robin,144,4,req-0025,rag,replica-3,1249,320,,700,42190.333333333336,1274.8333333333333,43465.16666666667
empty_pool,round_robin,144,4,req-0133,faq,replica-3,154,90,,512,43465.16666666667,325.6666666666667,43790.83333333333
empty_pool,round_robin,144,4,req-0108,faq,replica-3,208,75,,512,43790.83333333333,284.6666666666667,44075.5
empty_pool,round_robin,144,4,req-0109,faq,replica-3,153,87,,512,44075.5,315.5,44391.0
empty_pool,round_robin,144,4,req-0024,faq,replica-3,144,70,,512,44391.0,257.33333333333337,44648.333333333336
empty_pool,round_robin,144,4,req-0096,analysis,replica-3,3202,1159,,2048,44648.333333333336,4397.0,49045.33333333333
empty_pool,round_robin,144,4,req-0139,faq,replica-3,250,63,,512,49045.33333333333,251.66666666666666,49297.0
empty_pool,least_requests,144,4,req-0017,rag,replica-1,892,318,,700,0.0,1208.6666666666667,1208.6666666666667
empty_pool,least_requests,144,4,req-0125,rag,replica-1,1261,89,,700,1208.6666666666667,506.83333333333337,1715.5
empty_pool,least_requests,144,4,req-0084,rag,replica-1,777,285,,700,1715.5,1079.5,2795.0
empty_pool,least_requests,144,4,req-0112,faq,replica-1,67,29,,512,2795.0,107.83333333333334,2902.833333333333
empty_pool,least_requests,144,4,req-0134,rag,replica-1,671,282,,700,2902.833333333333,1051.8333333333333,3954.6666666666665
empty_pool,least_requests,144,4,req-0104,rag,replica-1,809,369,,700,3954.6666666666665,1364.8333333333333,5319.5
empty_pool,least_requests,144,4,req-0002,analysis,replica-1,2249,1142,,2048,5319.5,4181.5,9501.0
empty_pool,least_requests,144,4,req-0042,faq,replica-1,179,129,,512,9501.0,459.8333333333333,9960.833333333334
empty_pool,least_requests,144,4,req-0057,faq,replica-1,164,46,,512,9960.833333333334,180.66666666666663,10141.5
empty_pool,least_requests,144,4,req-0095,faq,replica-1,111,38,,512,10141.5,145.16666666666666,10286.666666666668
empty_pool,least_requests,144,4,req-0003,faq,replica-1,155,60,,512,10286.666666666668,225.83333333333334,10512.500000000002
empty_pool,least_requests,144,4,req-0137,rag,replica-1,1013,173,,700,10512.500000000002,745.5,11258.0
empty_pool,least_requests,144,4,req-0056,faq,replica-1,200,82,,512,11258.0,306.66666666666663,11564.666666666668
empty_pool,least_requests,144,4,req-0085,analysis,replica-1,3273,630,,2048,11564.666666666668,2645.5,14210.166666666668
empty_pool,least_requests,144,4,req-0130,analysis,replica-1,2076,698,,2048,14210.166666666668,2672.666666666667,16882.833333333336
empty_pool,least_requests,144,4,req-0068,faq,replica-1,214,16,,512,16882.833333333336,89.0,16971.833333333332
empty_pool,least_requests,144,4,req-0037,rag,replica-1,1092,155,,700,16971.833333333332,698.6666666666667,17670.5
empty_pool,least_requests,144,4,req-0009,rag,replica-1,918,287,,700,17670.5,1109.6666666666665,18780.166666666668
empty_pool,least_requests,144,4,req-0054,faq,replica-1,95,91,,512,18780.166666666668,319.16666666666663,19099.333333333336
empty_pool,least_requests,144,4,req-0032,faq,replica-1,170,102,,512,19099.333333333336,368.33333333333337,19467.666666666668
empty_pool,least_requests,144,4,req-0100,rag,replica-1,1097,286,,700,19467.666666666668,1136.1666666666667,20603.833333333336
empty_pool,least_requests,144,4,req-0111,faq,replica-1,269,92,,512,20603.833333333336,351.5,20955.333333333336
empty_pool,least_requests,144,4,req-0142,analysis,replica-1,4211,706,,2048,20955.333333333336,3055.1666666666665,24010.5
empty_pool,least_requests,144,4,req-0020,rag,replica-1,854,263,,700,24010.5,1019.0000000000001,25029.5
empty_pool,least_requests,144,4,req-0067,faq,replica-1,163,71,,512,25029.5,263.8333333333333,25293.333333333332
empty_pool,least_requests,144,4,req-0103,faq,replica-1,258,79,,512,25293.333333333332,306.3333333333333,25599.666666666668
empty_pool,least_requests,144,4,req-0097,analysis,replica-1,2424,897,,2048,25599.666666666668,3394.0,28993.666666666668
empty_pool,least_requests,144,4,req-0014,faq,replica-1,78,104,,512,28993.666666666668,359.6666666666667,29353.333333333336
empty_pool,least_requests,144,4,req-0028,rag,replica-1,1168,188,,700,29353.333333333336,821.3333333333334,30174.666666666668
empty_pool,least_requests,144,4,req-0086,rag,replica-1,1394,253,,700,30174.666666666668,1075.6666666666667,31250.333333333332
empty_pool,least_requests,144,4,req-0141,analysis,replica-1,2401,579,,2048,31250.333333333332,2330.1666666666665,33580.5
empty_pool,least_requests,144,4,req-0099,rag,replica-1,1163,356,,700,33580.5,1380.5,34961.0
empty_pool,least_requests,144,4,req-0001,faq,replica-1,180,46,,512,34961.0,183.33333333333331,35144.33333333333
empty_pool,least_requests,144,4,req-0048,faq,replica-1,32,62,,512,35144.33333333333,212.0,35356.33333333333
empty_pool,least_requests,144,4,req-0040,rag,replica-1,1572,107,,700,35356.33333333333,618.6666666666667,35975.0
empty_pool,least_requests,144,4,req-0071,faq,replica-1,304,51,,512,35975.0,220.66666666666669,36195.666666666664
empty_pool,least_requests,144,4,req-0113,faq,replica-1,172,125,,512,36195.666666666664,445.33333333333337,36641.0
empty_pool,least_requests,144,4,req-0006,rag,replica-1,2041,348,,700,36641.0,1500.1666666666667,38141.166666666664
empty_pool,least_requests,144,4,req-0046,rag,replica-1,1030,243,,700,38141.166666666664,981.6666666666667,39122.833333333336
empty_pool,least_requests,144,4,req-0101,rag,replica-1,802,237,,700,39122.833333333336,923.6666666666666,40046.5
empty_pool,least_requests,144,4,req-0098,rag,replica-1,1533,162,,700,40046.5,795.5000000000001,40842.0
empty_pool,least_requests,144,4,req-0076,faq,replica-1,275,54,,512,40842.0,225.83333333333334,41067.833333333336
empty_pool,least_requests,144,4,req-0131,rag,replica-1,1267,207,,700,41067.833333333336,901.1666666666666,41969.0
empty_pool,least_requests,144,4,req-0066,rag,replica-1,1578,244,,700,41969.0,1076.3333333333333,43045.33333333333
empty_pool,least_requests,144,4,req-0072,rag,replica-1,1149,137,,700,43045.33333333333,648.1666666666666,43693.5
empty_pool,least_requests,144,4,req-0041,faq,replica-1,213,63,,512,43693.5,245.5,43939.0
empty_pool,least_requests,144,4,req-0029,analysis,replica-1,1250,854,,2048,43939.0,3055.0,46994.0
empty_pool,least_requests,144,4,req-0033,rag,replica-1,1185,94,,700,46994.0,510.83333333333337,47504.83333333333
empty_pool,least_requests,144,4,req-0079,faq,replica-2,153,66,,512,0.0,245.5,245.5
empty_pool,least_requests,144,4,req-0090,faq,replica-2,208,53,,512,245.5,211.33333333333331,456.8333333333333
empty_pool,least_requests,144,4,req-0021,faq,replica-2,250,52,,512,456.8333333333333,215.0,671.8333333333333
empty_pool,least_requests,144,4,req-0120,faq,replica-2,178,33,,512,671.8333333333333,139.66666666666666,811.4999999999999
empty_pool,least_requests,144,4,req-0030,rag,replica-2,908,290,,700,811.4999999999999,1117.9999999999998,1929.4999999999998
empty_pool,least_requests,144,4,req-0121,rag,replica-2,1100,312,,700,1929.4999999999998,1223.3333333333335,3152.833333333333
empty_pool,least_requests,144,4,req-0136,analysis,replica-2,3638,919,,2048,3152.833333333333,3669.6666666666665,6822.5
empty_pool,least_requests,144,4,req-0055,rag,replica-2,1280,277,,700,6822.5,1136.6666666666667,7959.166666666666
empty_pool,least_requests,144,4,req-0004,faq,replica-2,105,70,,512,7959.166666666666,250.83333333333334,8209.999999999998
empty_pool,least_requests,144,4,req-0082,rag,replica-2,723,118,,700,8209.999999999998,513.8333333333334,8723.833333333332
empty_pool,least_requests,144,4,req-0049,rag,replica-2,692,170,,700,8723.833333333332,681.9999999999999,9405.833333333332
empty_pool,least_requests,144,4,req-0058,faq,replica-2,204,76,,512,9405.833333333332,287.3333333333333,9693.166666666664
empty_pool,least_requests,144,4,req-0117,faq,replica-2,247,86,,512,9693.166666666664,327.83333333333337,10020.999999999996
empty_pool,least_requests,144,4,req-0026,rag,replica-2,838,247,,700,10020.999999999996,963.0000000000001,10983.999999999998
empty_pool,least_requests,144,4,req-0102,faq,replica-2,145,9,,512,10983.999999999998,54.16666666666667,11038.166666666666
empty_pool,least_requests,144,4,req-0011,rag,replica-2,1157,284,,700,11038.166666666666,1139.5,12177.666666666666
empty_pool,least_requests,144,4,req-0065,faq,replica-2,278,60,,512,12177.666666666666,246.33333333333334,12424.0
empty_pool,least_requests,144,4,req-0047,faq,replica-2,112,27,,512,12424.0,108.66666666666666,12532.666666666666
empty_pool,least_requests,144,4,req-0061,faq,replica-2,215,84,,512,12532.666666666666,315.83333333333337,12848.5
empty_pool,least_requests,144,4,req-0000,rag,replica-2,617,265,,700,12848.5,986.1666666666666,13834.666666666668
empty_pool,least_requests,144,4,req-0074,rag,replica-2,1725,294,,700,13834.666666666668,1267.5,15102.166666666668
empty_pool,least_requests,144,4,req-0064,faq,replica-2,265,79,,512,15102.166666666668,307.5,15409.666666666666
empty_pool,least_requests,144,4,req-0091,faq,replica-2,64,102,,512,15409.666666666666,350.6666666666667,15760.333333333334
empty_pool,least_requests,144,4,req-0075,faq,replica-2,266,121,,512,15760.333333333334,447.66666666666663,16207.999999999998
empty_pool,least_requests,144,4,req-0022,faq,replica-2,237,83,,512,16207.999999999998,316.16666666666663,16524.166666666664
empty_pool,least_requests,144,4,req-0010,faq,replica-2,217,65,,512,16524.166666666664,252.83333333333334,16777.0
empty_pool,least_requests,144,4,req-0143,analysis,replica-2,2842,839,,2048,16777.0,3270.3333333333335,20047.333333333336
empty_pool,least_requests,144,4,req-0036,analysis,replica-2,3652,925,,2048,20047.333333333336,3692.0,23739.333333333336
empty_pool,least_requests,144,4,req-0027,rag,replica-2,734,144,,700,23739.333333333336,602.3333333333333,24341.666666666668
empty_pool,least_requests,144,4,req-0077,rag,replica-2,940,295,,700,24341.666666666668,1140.0,25481.666666666668
empty_pool,least_requests,144,4,req-0132,analysis,replica-2,4374,584,,2048,25481.666666666668,2675.666666666667,28157.333333333336
empty_pool,least_requests,144,4,req-0087,rag,replica-2,1615,203,,700,28157.333333333336,945.8333333333333,29103.16666666667
empty_pool,least_requests,144,4,req-0018,faq,replica-2,119,60,,512,29103.16666666667,219.83333333333334,29323.000000000004
empty_pool,least_requests,144,4,req-0060,analysis,replica-2,4430,956,,2048,29323.000000000004,3925.0,33248.00000000001
empty_pool,least_requests,144,4,req-0105,analysis,replica-2,1761,607,,2048,33248.00000000001,2316.8333333333335,35564.83333333334
empty_pool,least_requests,144,4,req-0044,rag,replica-2,1025,195,,700,35564.83333333334,820.8333333333333,36385.66666666667
empty_pool,least_requests,144,4,req-0073,faq,replica-2,208,119,,512,36385.66666666667,431.33333333333337,36817.00000000001
empty_pool,least_requests,144,4,req-0126,faq,replica-2,214,94,,512,36817.00000000001,349.00000000000006,37166.00000000001
empty_pool,least_requests,144,4,req-0115,faq,replica-2,144,74,,512,37166.00000000001,270.6666666666667,37436.666666666664
empty_pool,least_requests,144,4,req-0118,faq,replica-2,224,88,,512,37436.666666666664,330.6666666666667,37767.333333333336
empty_pool,least_requests,144,4,req-0008,analysis,replica-2,2410,993,,2048,37767.333333333336,3711.666666666667,41479.0
empty_pool,least_requests,144,4,req-0015,analysis,replica-2,3796,1046,,2048,41479.0,4119.333333333334,45598.33333333333
empty_pool,least_requests,144,4,req-0123,faq,replica-2,188,112,,512,45598.33333333333,404.6666666666667,46002.99999999999
empty_pool,least_requests,144,4,req-0122,faq,replica-2,149,51,,512,46002.99999999999,194.83333333333337,46197.83333333333
empty_pool,least_requests,144,4,req-0093,analysis,replica-2,2264,813,,2048,46197.83333333333,3087.3333333333335,49285.166666666664
empty_pool,least_requests,144,4,req-0062,rag,replica-2,1195,248,,700,49285.166666666664,1025.8333333333335,50310.99999999999
empty_pool,least_requests,144,4,req-0016,faq,replica-2,198,24,,512,50310.99999999999,113.0,50423.99999999999
empty_pool,least_requests,144,4,req-0092,analysis,replica-2,1573,980,,2048,50423.99999999999,3528.833333333333,53952.83333333332
empty_pool,least_requests,144,4,req-0119,rag,replica-3,1013,205,,700,0.0,852.1666666666667,852.1666666666667
empty_pool,least_requests,144,4,req-0070,rag,replica-3,884,206,,700,852.1666666666667,834.0,1686.1666666666667
empty_pool,least_requests,144,4,req-0106,rag,replica-3,1007,186,,700,1686.1666666666667,787.8333333333334,2474.0
empty_pool,least_requests,144,4,req-0128,rag,replica-3,1093,352,,700,2474.0,1355.5,3829.5000000000005
empty_pool,least_requests,144,4,req-0013,analysis,replica-3,2941,786,,2048,3829.5000000000005,3110.166666666667,6939.666666666668
empty_pool,least_requests,144,4,req-0078,faq,replica-3,270,74,,512,6939.666666666668,291.6666666666667,7231.333333333335
empty_pool,least_requests,144,4,req-0034,faq,replica-3,236,116,,512,7231.333333333335,426.0,7657.333333333335
empty_pool,least_requests,144,4,req-0031,faq,replica-3,150,75,,512,7657.333333333335,275.0,7932.333333333335
empty_pool,least_requests,144,4,req-0069,rag,replica-3,1341,10,,700,7932.333333333335,256.83333333333337,8189.166666666669
empty_pool,least_requests,144,4,req-0023,rag,replica-3,1384,234,,700,8189.166666666669,1010.6666666666666,9199.833333333336
empty_pool,least_requests,144,4,req-0094,rag,replica-3,817,311,,700,9199.833333333336,1172.8333333333333,10372.66666666667
empty_pool,least_requests,144,4,req-0080,rag,replica-3,1445,262,,700,10372.66666666667,1114.1666666666667,11486.833333333338
empty_pool,least_requests,144,4,req-0052,faq,replica-3,165,98,,512,11486.833333333338,354.1666666666667,11841.000000000004
empty_pool,least_requests,144,4,req-0089,rag,replica-3,842,237,,700,11841.000000000004,930.3333333333334,12771.333333333336
empty_pool,least_requests,144,4,req-0135,rag,replica-3,1099,222,,700,12771.333333333336,923.1666666666667,13694.500000000004
empty_pool,least_requests,144,4,req-0038,rag,replica-3,1052,107,,700,13694.500000000004,532.0,14226.500000000004
empty_pool,least_requests,144,4,req-0127,rag,replica-3,1519,183,,700,14226.500000000004,863.1666666666666,15089.66666666667
empty_pool,least_requests,144,4,req-0140,rag,replica-3,1012,218,,700,15089.66666666667,895.3333333333333,15985.000000000004
empty_pool,least_requests,144,4,req-0138,faq,replica-3,126,51,,512,15985.000000000004,191.0,16176.000000000002
empty_pool,least_requests,144,4,req-0059,rag,replica-3,913,266,,700,16176.000000000002,1038.8333333333333,17214.833333333336
empty_pool,least_requests,144,4,req-0019,rag,replica-3,1550,433,,700,17214.833333333336,1701.6666666666667,18916.500000000004
empty_pool,least_requests,144,4,req-0053,rag,replica-3,765,310,,700,18916.500000000004,1160.8333333333335,20077.333333333336
empty_pool,least_requests,144,4,req-0124,rag,replica-3,1047,271,,700,20077.333333333336,1077.8333333333335,21155.16666666667
empty_pool,least_requests,144,4,req-0083,faq,replica-3,92,78,,512,21155.16666666667,275.3333333333333,21430.500000000004
empty_pool,least_requests,144,4,req-0107,analysis,replica-3,4020,1179,,2048,21430.500000000004,4600.000000000001,26030.500000000004
empty_pool,least_requests,144,4,req-0007,faq,replica-3,177,55,,512,26030.500000000004,212.83333333333331,26243.333333333336
empty_pool,least_requests,144,4,req-0116,rag,replica-3,798,255,,700,26243.333333333336,983.0,27226.333333333336
empty_pool,least_requests,144,4,req-0035,rag,replica-3,1201,54,,700,27226.333333333336,380.16666666666663,27606.500000000004
empty_pool,least_requests,144,4,req-0114,rag,replica-3,1052,299,,700,27606.500000000004,1172.0000000000002,28778.500000000004
empty_pool,least_requests,144,4,req-0110,faq,replica-3,167,19,,512,28778.500000000004,91.16666666666667,28869.66666666667
empty_pool,least_requests,144,4,req-0039,rag,replica-3,1003,371,,700,28869.66666666667,1403.8333333333333,30273.500000000007
empty_pool,least_requests,144,4,req-0045,analysis,replica-3,1024,1278,,2048,30273.500000000007,4430.666666666666,34704.16666666667
empty_pool,least_requests,144,4,req-0088,rag,replica-3,1178,137,,700,34704.16666666667,653.0,35357.16666666667
empty_pool,least_requests,144,4,req-0005,faq,replica-3,175,124,,512,35357.16666666667,442.5,35799.66666666667
empty_pool,least_requests,144,4,req-0063,faq,replica-3,122,44,,512,35799.66666666667,167.0,35966.66666666668
empty_pool,least_requests,144,4,req-0012,faq,replica-3,208,91,,512,35966.66666666668,338.0,36304.66666666668
empty_pool,least_requests,144,4,req-0043,analysis,replica-3,3205,480,,2048,36304.66666666668,2134.166666666667,38438.83333333334
empty_pool,least_requests,144,4,req-0129,analysis,replica-3,4142,747,,2048,38438.83333333334,3180.3333333333335,41619.16666666667
empty_pool,least_requests,144,4,req-0081,faq,replica-3,102,30,,512,41619.16666666667,117.0,41736.16666666667
empty_pool,least_requests,144,4,req-0050,faq,replica-3,253,41,,512,41736.16666666667,178.83333333333331,41915.0
empty_pool,least_requests,144,4,req-0051,faq,replica-3,132,76,,512,41915.0,275.33333333333337,42190.333333333336
empty_pool,least_requests,144,4,req-0025,rag,replica-3,1249,320,,700,42190.333333333336,1274.8333333333333,43465.16666666667
empty_pool,least_requests,144,4,req-0133,faq,replica-3,154,90,,512,43465.16666666667,325.6666666666667,43790.83333333333
empty_pool,least_requests,144,4,req-0108,faq,replica-3,208,75,,512,43790.83333333333,284.6666666666667,44075.5
empty_pool,least_requests,144,4,req-0109,faq,replica-3,153,87,,512,44075.5,315.5,44391.0
empty_pool,least_requests,144,4,req-0024,faq,replica-3,144,70,,512,44391.0,257.33333333333337,44648.333333333336
empty_pool,least_requests,144,4,req-0096,analysis,replica-3,3202,1159,,2048,44648.333333333336,4397.0,49045.33333333333
empty_pool,least_requests,144,4,req-0139,faq,replica-3,250,63,,512,49045.33333333333,251.66666666666666,49297.0
empty_pool,token_max,144,4,req-0017,rag,replica-1,892,318,700,700,0.0,1208.6666666666667,1208.6666666666667
empty_pool,token_max,144,4,req-0090,faq,replica-1,208,53,512,512,1208.6666666666667,211.33333333333331,1420.0000000000002
empty_pool,token_max,144,4,req-0084,rag,replica-1,777,285,700,700,1420.0000000000002,1079.5,2499.5000000000005
empty_pool,token_max,144,4,req-0120,faq,replica-1,178,33,512,512,2499.5000000000005,139.66666666666666,2639.166666666667
empty_pool,token_max,144,4,req-0030,rag,replica-1,908,290,700,700,2639.166666666667,1117.9999999999998,3757.166666666667
empty_pool,token_max,144,4,req-0121,rag,replica-1,1100,312,700,700,3757.166666666667,1223.3333333333335,4980.5
empty_pool,token_max,144,4,req-0002,analysis,replica-1,2249,1142,2048,2048,4980.5,4181.5,9161.999999999998
empty_pool,token_max,144,4,req-0055,rag,replica-1,1280,277,700,700,9161.999999999998,1136.6666666666667,10298.666666666666
empty_pool,token_max,144,4,req-0069,rag,replica-1,1341,10,700,700,10298.666666666666,256.83333333333337,10555.499999999998
empty_pool,token_max,144,4,req-0003,faq,replica-1,155,60,512,512,10555.499999999998,225.83333333333334,10781.333333333332
empty_pool,token_max,144,4,req-0094,rag,replica-1,817,311,700,700,10781.333333333332,1172.8333333333333,11954.166666666666
empty_pool,token_max,144,4,req-0080,rag,replica-1,1445,262,700,700,11954.166666666666,1114.1666666666667,13068.333333333332
empty_pool,token_max,144,4,req-0085,analysis,replica-1,3273,630,2048,2048,13068.333333333332,2645.5,15713.833333333332
empty_pool,token_max,144,4,req-0068,faq,replica-1,214,16,512,512,15713.833333333332,89.0,15802.833333333332
empty_pool,token_max,144,4,req-0038,rag,replica-1,1052,107,700,700,15802.833333333332,532.0,16334.833333333332
empty_pool,token_max,144,4,req-0127,rag,replica-1,1519,183,700,700,16334.833333333332,863.1666666666666,17198.0
empty_pool,token_max,144,4,req-0054,faq,replica-1,95,91,512,512,17198.0,319.16666666666663,17517.166666666668
empty_pool,token_max,144,4,req-0138,faq,replica-1,126,51,512,512,17517.166666666668,191.0,17708.166666666668
empty_pool,token_max,144,4,req-0059,rag,replica-1,913,266,700,700,17708.166666666668,1038.8333333333333,18747.0
empty_pool,token_max,144,4,req-0019,rag,replica-1,1550,433,700,700,18747.0,1701.6666666666667,20448.666666666668
empty_pool,token_max,144,4,req-0142,analysis,replica-1,4211,706,2048,2048,20448.666666666668,3055.1666666666665,23503.833333333332
empty_pool,token_max,144,4,req-0107,analysis,replica-1,4020,1179,2048,2048,23503.833333333332,4600.000000000001,28103.833333333336
empty_pool,token_max,144,4,req-0116,rag,replica-1,798,255,700,700,28103.833333333336,983.0,29086.833333333336
empty_pool,token_max,144,4,req-0036,analysis,replica-1,3652,925,2048,2048,29086.833333333336,3692.0,32778.833333333336
empty_pool,token_max,144,4,req-0110,faq,replica-1,167,19,512,512,32778.833333333336,91.16666666666667,32870.00000000001
empty_pool,token_max,144,4,req-0039,rag,replica-1,1003,371,700,700,32870.00000000001,1403.8333333333333,34273.833333333336
empty_pool,token_max,144,4,req-0099,rag,replica-1,1163,356,700,700,34273.833333333336,1380.5,35654.333333333336
empty_pool,token_max,144,4,req-0087,rag,replica-1,1615,203,700,700,35654.333333333336,945.8333333333333,36600.166666666664
empty_pool,token_max,144,4,req-0018,faq,replica-1,119,60,512,512,36600.166666666664,219.83333333333334,36820.0
empty_pool,token_max,144,4,req-0048,faq,replica-1,32,62,512,512,36820.0,212.0,37032.0
empty_pool,token_max,144,4,req-0060,analysis,replica-1,4430,956,2048,2048,37032.0,3925.0,40957.0
empty_pool,token_max,144,4,req-0044,rag,replica-1,1025,195,700,700,40957.0,820.8333333333333,41777.833333333336
empty_pool,token_max,144,4,req-0113,faq,replica-1,172,125,512,512,41777.833333333336,445.33333333333337,42223.166666666664
empty_pool,token_max,144,4,req-0006,rag,replica-1,2041,348,700,700,42223.166666666664,1500.1666666666667,43723.33333333333
empty_pool,token_max,144,4,req-0046,rag,replica-1,1030,243,700,700,43723.33333333333,981.6666666666667,44705.0
empty_pool,token_max,144,4,req-0115,faq,replica-1,144,74,512,512,44705.0,270.6666666666667,44975.666666666664
empty_pool,token_max,144,4,req-0101,rag,replica-1,802,237,700,700,44975.666666666664,923.6666666666666,45899.33333333333
empty_pool,token_max,144,4,req-0008,analysis,replica-1,2410,993,2048,2048,45899.33333333333,3711.666666666667,49611.0
